jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10778,0.0,0.007,0.264,0.007,0.057
10779,0.0,0.007,0.271,0.007,0.057
10780,0.0,0.01,0.271,0.007,0.057
10806,0.0,0.003,0.193,0.007,0.056
10807,0.0,0.007,0.193,0.007,0.056
10808,0.0,0.003,0.2,0.007,0.056
10809,0.0,0.007,0.2,0.007,0.056
10810,0.0,0.01,0.2,0.007,0.056
10811,0.0,0.007,0.214,0.007,0.056
10812,0.0,0.01,0.214,0.007,0.056
10813,0.0,0.007,0.221,0.007,0.056
10814,0.0,0.007,0.229,0.007,0.056
10815,0.0,0.01,0.229,0.007,0.056
10844,0.0,0.007,0.129,0.007,0.056
10845,0.0,0.01,0.129,0.028,0.056
10846,0.0,0.013,0.129,0.007,0.056
10847,0.0,0.016,0.129,0.007,0.056
10848,0.0,0.02,0.129,0.007,0.056
10849,0.0,0.02,0.136,0.007,0.056
10850,0.0,0.01,0.186,0.007,0.056
10865,0.0,0.01,0.136,0.007,0.057
10866,0.0,0.007,0.15,0.007,0.057
10867,0.0,0.01,0.15,0.007,0.057
10868,0.0,0.003,0.171,0.007,0.057
10869,0.0,0.007,0.171,0.007,0.057
10870,0.0,0.01,0.171,0.007,0.057
10871,0.0,0.007,0.186,0.007,0.057
10872,0.0,0.007,0.193,0.007,0.057
10873,0.0,0.01,0.193,0.007,0.057
10874,0.0,0.003,0.214,0.007,0.057
10875,0.0,0.007,0.214,0.007,0.057
10876,0.0,0.01,0.214,0.007,0.057
10877,0.0,0.013,0.214,0.007,0.057
10878,0.0,0.01,0.229,0.007,0.057
10879,0.0,0.007,0.243,0.007,0.057
10880,0.0,0.01,0.243,0.007,0.057
10881,0.0,0.013,0.243,0.007,0.057
10882,0.0,0.013,0.25,0.007,0.057
10883,0.0,0.007,0.271,0.007,0.057
10884,0.0,0.01,0.271,0.007,0.057
10885,0.0,0.013,0.271,0.007,0.057
10886,0.0,0.016,0.271,0.007,0.057
10941,0.0,0.003,0.257,0.028,0.057
10947,0.0,0.003,0.143,0.028,0.057
10975,0.0,0.003,0.257,0.014,0.057
10977,0.0,0.003,0.257,0.014,0.057
10978,0.0,0.003,0.257,0.014,0.057
10983,0.0,0.003,0.257,0.014,0.057
10992,0.0,0.003,0.257,0.014,0.057
11034,0.0,0.003,0.2,0.014,0.057
11035,0.0,0.007,0.2,0.014,0.057
11036,0.0,0.01,0.2,0.014,0.057
11037,0.0,0.007,0.229,0.014,0.057
11038,0.0,0.01,0.229,0.014,0.057
11039,0.0,0.003,0.129,0.028,0.057
11046,0.0,0.003,0.157,0.113,0.057
11049,0.0,0.003,0.257,0.014,0.057
11059,0.0,0.003,0.257,0.014,0.057
11061,0.0,0.003,0.257,0.014,0.057
11062,0.0,0.003,0.257,0.014,0.057
11065,0.0,0.003,0.257,0.014,0.057
11067,0.0,0.003,0.257,0.014,0.057
11068,0.0,0.003,0.257,0.014,0.057
11069,0.0,0.003,0.257,0.014,0.057
11088,0.0,0.003,0.257,0.007,0.057
11163,0.0,0.003,0.186,0.028,0.058
11164,0.0,0.003,0.186,0.007,0.058
11165,0.0,0.003,0.186,0.014,0.058
11166,0.0,0.003,0.171,0.028,0.058
11167,0.0,0.003,0.171,0.007,0.057
11168,0.0,0.003,0.171,0.014,0.057
11231,0.0,0.042,0.243,0.014,0.057
11286,0.0,0.059,0.129,0.014,0.057
11287,0.0,0.062,0.129,0.014,0.057
11288,0.0,0.065,0.129,0.014,0.057
11289,0.0,0.069,0.129,0.014,0.057
11290,0.0,0.072,0.129,0.014,0.057
11375,0.0,0.052,0.157,0.014,0.057
11376,0.0,0.052,0.157,0.014,0.057
11377,0.0,0.056,0.157,0.014,0.057
11378,0.0,0.056,0.171,0.014,0.057
11379,0.0,0.059,0.171,0.014,0.057
11499,0.0,0.069,0.129,0.014,0.057
11616,0.0,0.059,0.129,0.014,0.057
11617,0.0,0.062,0.129,0.014,0.057
11618,0.0,0.065,0.129,0.014,0.057
11619,0.0,0.069,0.129,0.014,0.057
11649,0.0,0.059,0.171,0.014,0.057
11705,0.0,0.056,0.129,0.014,0.057
11706,0.0,0.059,0.129,0.014,0.057
11707,0.0,0.062,0.129,0.014,0.057
11708,0.0,0.065,0.129,0.014,0.057
11709,0.0,0.065,0.143,0.014,0.057
11860,0.0,0.003,0.257,0.014,0.057
11861,0.0,0.007,0.257,0.014,0.057
11862,0.0,0.01,0.257,0.014,0.057
11863,0.0,0.013,0.257,0.014,0.057
11864,0.0,0.016,0.257,0.014,0.057
11865,0.0,0.02,0.257,0.014,0.057
11866,0.0,0.023,0.257,0.014,0.057
11867,0.0,0.026,0.257,0.014,0.057
11868,0.0,0.029,0.257,0.014,0.057
11869,0.0,0.033,0.257,0.014,0.057
11870,0.0,0.036,0.257,0.014,0.057
11871,0.0,0.039,0.257,0.014,0.057
11872,0.0,0.042,0.186,0.014,0.057
11873,0.0,0.046,0.186,0.014,0.057
11874,0.0,0.049,0.186,0.014,0.057
11875,0.0,0.052,0.186,0.014,0.057
11876,0.0,0.056,0.186,0.014,0.057
11877,0.0,0.059,0.186,0.014,0.057
11878,0.0,0.062,0.186,0.014,0.057
11879,0.0,0.065,0.186,0.014,0.057
11880,0.0,0.069,0.186,0.014,0.057
11881,0.0,0.072,0.186,0.014,0.057
11882,0.0,0.075,0.186,0.014,0.057
11883,0.0,0.078,0.186,0.014,0.057
11884,0.0,0.082,0.186,0.014,0.057
11885,0.0,0.082,0.157,0.014,0.057
11886,0.0,0.085,0.157,0.014,0.057
11887,0.0,0.088,0.157,0.014,0.057
11888,0.0,0.078,0.186,0.014,0.057
11889,0.0,0.052,0.257,0.014,0.057
11891,0.0,0.003,0.2,0.014,0.057
11892,0.0,0.007,0.2,0.014,0.057
11893,0.0,0.01,0.2,0.014,0.057
11894,0.0,0.013,0.2,0.014,0.057
11895,0.0,0.016,0.2,0.014,0.057
11896,0.0,0.02,0.2,0.014,0.057
11897,0.0,0.023,0.2,0.014,0.057
11898,0.0,0.026,0.2,0.014,0.057
11899,0.0,0.029,0.2,0.014,0.057
11900,0.0,0.033,0.186,0.014,0.057
11901,0.0,0.036,0.186,0.014,0.057
11902,0.0,0.039,0.186,0.014,0.057
11903,0.0,0.042,0.186,0.014,0.057
11904,0.0,0.046,0.186,0.014,0.057
11905,0.0,0.049,0.186,0.014,0.057
11906,0.0,0.049,0.186,0.014,0.057
11907,0.0,0.052,0.186,0.014,0.057
11908,0.0,0.056,0.186,0.014,0.057
11909,0.0,0.059,0.186,0.014,0.057
11910,0.0,0.062,0.186,0.014,0.057
11911,0.0,0.065,0.186,0.014,0.057
11912,0.0,0.069,0.186,0.014,0.057
11913,0.0,0.072,0.186,0.014,0.057
11914,0.0,0.075,0.186,0.014,0.057
11915,0.0,0.078,0.186,0.014,0.057
11916,0.0,0.082,0.186,0.014,0.057
11917,0.0,0.085,0.186,0.014,0.057
11918,0.0,0.088,0.186,0.014,0.057
