jobid,node_hours,queue_state,load,#nodes,rem_node-hours
10434,0.0,0.01,0.71,0.014,0.018
10435,0.001,0.051,0.705,0.007,0.054
10436,0.0,0.002,0.71,0.007,0.003
10437,0.0,0.054,0.71,0.007,0.054
10438,0.0,0.002,0.71,0.007,0.003
10439,0.0,0.002,0.705,0.028,0.003
10440,0.0,0.002,0.725,0.028,0.003
10441,0.0,0.002,0.751,0.007,0.003
10442,0.0,0.054,0.751,0.007,0.054
10443,0.003,0.054,0.725,0.007,0.054
10444,0.0,0.002,0.715,0.028,0.003
10445,0.007,0.056,0.736,0.042,0.054
10446,0.0,0.002,0.715,0.028,0.003
10447,0.0,0.007,0.736,0.028,0.018
10448,0.0,0.059,0.736,0.007,0.054
10449,0.0,0.059,0.705,0.007,0.054
10450,0.0,0.007,0.705,0.028,0.018
10451,0.0,0.029,0.705,0.007,0.04
10452,0.0,0.061,0.705,0.014,0.053
10453,0.008,0.064,0.705,0.042,0.053
10454,0.0,0.007,0.705,0.007,0.0
10455,0.0,0.002,0.705,0.028,0.003
10456,0.0,0.002,0.715,0.028,0.003
10457,0.0,0.064,0.72,0.007,0.053
10458,0.0,0.066,0.72,0.028,0.052
10459,0.0,0.002,0.725,0.007,0.003
10460,0.0,0.069,0.72,0.028,0.052
10461,0.0,0.007,0.725,0.028,0.018
10462,0.0,0.01,0.699,0.007,0.018
10463,0.0,0.012,0.699,0.007,0.018
10464,0.0,0.032,0.699,0.007,0.039
10465,0.0,0.034,0.699,0.014,0.039
10466,0.0,0.015,0.699,0.014,0.018
10467,0.0,0.069,0.699,0.007,0.05
10476,0.0,0.002,0.694,0.056,0.0
10477,0.0,0.054,0.694,0.007,0.049
10478,0.0,0.005,0.699,0.007,0.0
10483,0.0,0.002,0.648,0.056,0.0
10537,0.0,0.007,0.731,0.007,0.02
10538,0.0,0.007,0.72,0.049,0.02
10539,0.0,0.01,0.72,0.007,0.02
10540,0.0,0.054,0.736,0.028,0.062
10542,0.0,0.01,0.71,0.007,0.02
10543,0.001,0.01,0.71,0.111,0.02
10544,0.001,0.054,0.725,0.111,0.061
10551,0.0,0.002,0.648,0.007,0.003
10553,0.0,0.002,0.648,0.007,0.003
10554,0.0,0.002,0.648,0.007,0.003
10555,0.0,0.002,0.648,0.007,0.003
10557,0.0,0.002,0.663,0.007,0.003
10559,0.0,0.064,0.736,0.007,0.059
10569,0.006,0.015,0.725,0.028,0.04
10570,0.0,0.066,0.725,0.042,0.049
10572,0.001,0.005,0.725,0.035,0.021
10573,0.001,0.007,0.725,0.035,0.019
10574,0.0,0.025,0.725,0.042,0.076
10575,0.0,0.025,0.694,0.042,0.074
10576,0.0,0.002,0.725,0.007,0.0
10577,0.0,0.005,0.725,0.014,0.0
10578,0.0,0.002,0.694,0.014,0.0
10579,0.002,0.015,0.705,0.014,0.041
10580,0.0,0.015,0.715,0.007,0.041
10581,0.0,0.002,0.705,0.014,0.0
10582,0.0,0.025,0.715,0.028,0.072
