jobid,node_hours,queue_state,load,#nodes,rem_node-hours
16429,0.01,0.438,0.818,0.025,0.187
16434,0.0,0.438,0.818,0.012,0.187
16472,0.008,0.354,0.682,0.05,0.208
16473,0.009,0.361,0.682,0.05,0.208
16474,0.009,0.368,0.682,0.05,0.208
16475,0.009,0.375,0.682,0.05,0.208
16476,0.009,0.382,0.682,0.05,0.208
16479,0.001,0.389,0.681,0.025,0.205
16480,0.002,0.368,0.742,0.012,0.208
16484,0.001,0.34,0.725,0.012,0.207
16485,0.001,0.34,0.736,0.012,0.207
16487,0.001,0.333,0.715,0.012,0.206
16488,0.0,0.333,0.725,0.05,0.206
16490,0.001,0.333,0.704,0.025,0.205
16491,0.001,0.34,0.704,0.025,0.205
16492,0.001,0.34,0.725,0.025,0.205
16494,0.001,0.347,0.716,0.012,0.204
16497,0.001,0.34,0.706,0.025,0.204
16500,0.001,0.326,0.743,0.025,0.203
16501,0.001,0.333,0.745,0.025,0.203
16504,0.014,0.333,0.725,0.4,0.202
16505,0.006,0.34,0.724,0.012,0.202
16506,0.004,0.34,0.734,0.012,0.202
16507,0.004,0.347,0.734,0.012,0.202
16508,0.004,0.354,0.734,0.012,0.202
16509,0.004,0.354,0.745,0.012,0.203
16510,0.004,0.361,0.745,0.012,0.203
16511,0.004,0.368,0.745,0.012,0.203
16514,0.004,0.361,0.734,0.05,0.204
16515,0.004,0.368,0.734,0.05,0.204
16516,0.004,0.368,0.755,0.05,0.204
16517,0.004,0.375,0.734,0.05,0.204
16518,0.004,0.382,0.734,0.05,0.204
16519,0.004,0.382,0.755,0.05,0.204
16520,0.004,0.389,0.755,0.05,0.204
16521,0.001,0.396,0.755,0.025,0.204
16522,0.004,0.403,0.755,0.05,0.204
16523,0.005,0.41,0.755,0.05,0.204
16524,0.005,0.417,0.755,0.05,0.204
16526,0.001,0.424,0.755,0.025,0.201
16528,0.001,0.424,0.766,0.025,0.201
16529,0.001,0.424,0.786,0.025,0.201
16530,0.001,0.417,0.775,0.025,0.201
16532,0.006,0.424,0.776,0.05,0.201
16533,0.003,0.431,0.776,0.2,0.201
16534,0.003,0.438,0.775,0.2,0.2
16535,0.003,0.444,0.775,0.2,0.2
16537,0.009,0.451,0.776,0.1,0.2
16538,0.009,0.458,0.776,0.1,0.2
16539,0.002,0.465,0.776,0.2,0.2
16540,0.004,0.472,0.776,0.2,0.2
16541,0.002,0.479,0.766,0.2,0.199
16544,0.001,0.479,0.755,0.025,0.198
16545,0.001,0.486,0.755,0.025,0.198
16549,0.001,0.472,0.766,0.012,0.198
16550,0.001,0.472,0.776,0.012,0.198
16551,0.001,0.465,0.786,0.025,0.198
16552,0.001,0.444,0.712,0.025,0.202
16553,0.001,0.451,0.712,0.025,0.202
16557,0.001,0.451,0.703,0.012,0.201
