jobid,node_hours,queue_state,load,#nodes,rem_node-hours
16020,0.0,0.146,0.312,0.003,0.186
16021,0.0,0.151,0.312,0.003,0.186
16022,0.0,0.151,0.314,0.003,0.186
16023,0.0,0.151,0.316,0.003,0.186
16024,0.0,0.151,0.318,0.003,0.186
16025,0.0,0.151,0.319,0.003,0.186
16033,0.0,0.142,0.323,0.009,0.184
16034,0.0,0.142,0.302,0.009,0.184
16035,0.0,0.142,0.299,0.009,0.183
16036,0.0,0.142,0.299,0.009,0.183
16037,0.0,0.142,0.299,0.009,0.183
16038,0.0,0.142,0.299,0.009,0.182
16039,0.0,0.142,0.299,0.009,0.182
16040,0.003,0.142,0.299,0.003,0.181
16041,0.002,0.142,0.301,0.003,0.181
16042,0.0,0.146,0.301,0.048,0.181
16591,0.0,0.212,0.0,0.003,0.181
16592,0.0,0.217,0.0,0.003,0.181
16628,0.002,0.184,0.137,0.003,0.19
16650,0.0,0.113,0.152,0.003,0.197
16653,0.006,0.094,0.321,0.006,0.203
16654,0.006,0.094,0.324,0.006,0.203
16655,0.006,0.094,0.328,0.006,0.204
16656,0.006,0.099,0.328,0.006,0.203
16657,0.001,0.104,0.328,0.003,0.202
16658,0.006,0.108,0.328,0.006,0.202
16659,0.006,0.113,0.328,0.006,0.202
16660,0.004,0.118,0.328,0.012,0.202
16661,0.006,0.123,0.328,0.006,0.202
16662,0.004,0.127,0.274,0.006,0.201
16663,0.0,0.132,0.274,0.018,0.201
16664,0.003,0.137,0.274,0.006,0.201
16665,0.002,0.142,0.274,0.048,0.2
16666,0.006,0.142,0.277,0.006,0.201
16862,0.0,0.292,0.144,0.048,0.203
16867,0.0,0.255,0.225,0.054,0.205
16868,0.001,0.259,0.225,0.101,0.205
16888,0.0,0.203,0.179,0.003,0.2
16889,0.0,0.208,0.179,0.003,0.2
16890,0.0,0.212,0.179,0.003,0.2
16891,0.002,0.217,0.179,0.003,0.2
16892,0.002,0.222,0.179,0.003,0.2
17168,0.0,0.236,0.0,0.003,0.191
17169,0.0,0.241,0.0,0.003,0.191
17170,0.0,0.245,0.0,0.003,0.191
17171,0.0,0.25,0.0,0.003,0.191
17579,0.4,0.019,0.081,0.381,0.046
18047,0.0,0.241,0.243,0.006,0.212
18048,0.0,0.245,0.243,0.003,0.211
18049,0.0,0.25,0.243,0.024,0.211
18050,0.001,0.255,0.243,0.003,0.211
18051,0.0,0.259,0.243,0.003,0.211
18405,0.001,0.009,0.272,0.006,0.048
19562,0.0,0.009,0.277,0.012,0.048
19563,0.0,0.009,0.277,0.024,0.048
19564,0.0,0.009,0.264,0.095,0.048
19566,0.0,0.009,0.264,0.095,0.048
19568,0.0,0.009,0.248,0.012,0.048
19593,0.001,0.009,0.137,0.095,0.048
19599,0.001,0.009,0.139,0.095,0.048
19953,0.0,0.217,0.248,0.098,0.233
19954,0.0,0.17,0.117,0.015,0.233
19955,0.0,0.014,0.0,0.095,0.048
19956,0.0,0.132,0.0,0.003,0.233
19957,0.0,0.132,0.0,0.003,0.233
19958,0.038,0.132,0.0,0.048,0.233
19959,0.0,0.137,0.0,0.048,0.233
19960,0.026,0.137,0.0,0.048,0.233
19961,0.0,0.142,0.0,0.003,0.233
19962,0.0,0.146,0.0,0.003,0.233
19963,0.035,0.142,0.0,0.048,0.233
19982,0.003,0.132,0.108,0.003,0.251
19983,0.003,0.137,0.108,0.003,0.251
19984,0.003,0.137,0.11,0.003,0.251
19985,0.003,0.142,0.11,0.003,0.251
19986,0.003,0.146,0.11,0.003,0.251
19987,0.003,0.146,0.111,0.003,0.252
19988,0.003,0.151,0.111,0.003,0.251
19989,0.003,0.156,0.111,0.003,0.251
19990,0.003,0.16,0.111,0.003,0.251
19991,0.003,0.165,0.111,0.003,0.251
